snapshot,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural water tanks charger,residential rural water tanks discharger
2013-11-26 12:00:00,0.75,114.18,-116.22,1.3,-0.01,0.0
2013-11-26 15:00:00,2.93,120.24,-126.48,3.31,-0.0,0.0
2013-11-26 18:00:00,3.54,120.3,-127.9,4.06,-0.0,0.0
2013-11-26 21:00:00,0.0,83.54,-83.54,0.0,-0.01,0.0
2013-11-27 00:00:00,0.0,72.69,-72.69,0.0,-0.01,0.0
2013-11-27 03:00:00,5.06,116.53,-125.79,4.2,-0.01,0.0
2013-11-27 06:00:00,6.53,119.32,-132.97,7.2,-0.26,0.18
2013-11-27 09:00:00,3.25,113.9,-119.75,2.93,-1.16,0.82
2013-11-27 12:00:00,2.33,112.24,-116.39,2.17,-1.19,0.84
2013-11-27 15:00:00,4.95,117.22,-126.77,4.94,-1.18,0.83
2013-11-27 18:00:00,5.43,117.03,-127.99,5.87,-1.18,0.83
2013-11-27 21:00:00,0.0,83.33,-83.24,0.28,-1.26,0.89
2013-11-28 00:00:00,0.0,68.26,-68.17,0.28,-1.25,0.88
2013-11-28 03:00:00,4.06,109.71,-116.92,3.47,-1.12,0.79
2013-11-28 06:00:00,4.9,113.04,-123.62,5.97,-0.99,0.7
2013-11-28 09:00:00,2.16,107.36,-111.45,2.28,-1.15,0.81
2013-11-28 12:00:00,1.45,105.64,-108.37,1.61,-1.13,0.8
2013-11-28 15:00:00,3.85,110.61,-117.9,3.71,-0.93,0.65
2013-11-28 18:00:00,4.14,110.69,-118.95,4.36,-0.78,0.55
2013-11-28 21:00:00,0.0,77.92,-77.9,0.13,-0.52,0.37
2013-11-29 00:00:00,0.0,64.46,-64.44,0.1,-0.38,0.26
2013-11-29 03:00:00,1.34,106.58,-109.72,1.83,-0.12,0.08
2013-11-29 06:00:00,1.87,111.08,-115.81,2.87,-0.01,0.0
2013-11-29 09:00:00,0.33,103.15,-104.53,1.1,-0.17,0.11
2013-11-29 12:00:00,0.18,100.83,-101.71,0.75,-0.16,0.11
2013-11-29 15:00:00,1.08,107.62,-110.57,1.92,-0.16,0.11
2013-11-29 18:00:00,1.19,108.03,-111.41,2.23,-0.15,0.1
2013-11-29 21:00:00,0.0,73.2,-73.19,0.04,-0.16,0.11
2013-11-30 00:00:00,0.0,63.31,-63.31,0.0,-0.01,0.0
2013-11-30 03:00:00,1.22,106.21,-108.27,0.84,-0.01,0.0
2013-11-30 06:00:00,1.29,111.68,-114.56,1.59,-0.01,0.0
2013-11-30 09:00:00,0.04,102.64,-103.19,0.51,-0.01,0.0
2013-11-30 12:00:00,0.0,99.98,-100.33,0.34,-0.01,0.0
2013-11-30 15:00:00,0.6,107.41,-109.0,0.99,-0.01,0.0
2013-11-30 18:00:00,0.55,108.39,-110.14,1.21,-0.01,0.0
2013-11-30 21:00:00,0.0,72.46,-72.46,0.01,-0.06,0.04
2013-12-01 00:00:00,0.0,59.52,-59.49,0.07,-0.38,0.26
2013-12-01 03:00:00,0.68,99.12,-100.88,1.17,-0.3,0.21
2013-12-01 06:00:00,0.93,104.06,-106.86,2.01,-0.48,0.34
2013-12-01 09:00:00,0.17,95.59,-96.35,0.86,-0.92,0.64
2013-12-01 12:00:00,0.06,93.24,-93.68,0.64,-0.91,0.64
2013-12-01 15:00:00,0.43,100.09,-101.66,1.37,-0.8,0.56
2013-12-01 18:00:00,0.58,100.89,-102.81,1.48,-0.48,0.34
2013-12-01 21:00:00,0.0,68.21,-68.21,0.13,-0.45,0.32
2013-12-02 00:00:00,0.0,61.51,-61.5,0.13,-0.45,0.32
2013-12-02 03:00:00,0.59,101.83,-103.9,1.54,-0.21,0.15
2013-12-02 06:00:00,0.61,107.29,-110.05,2.15,-0.03,0.02
2013-12-02 09:00:00,0.11,98.42,-99.38,0.87,-0.03,0.02
2013-12-02 12:00:00,0.04,96.02,-96.67,0.6,-0.01,0.0
2013-12-02 15:00:00,0.5,103.04,-104.95,1.41,-0.0,0.0
2013-12-02 18:00:00,0.5,103.89,-105.89,1.5,-0.0,0.0
2013-12-02 21:00:00,0.0,70.18,-70.17,0.02,-0.12,0.08
2013-12-03 00:00:00,0.0,67.78,-67.75,0.02,-0.15,0.11
2013-12-03 03:00:00,2.52,113.14,-116.0,0.38,-0.14,0.1
2013-12-03 06:00:00,4.44,117.28,-122.68,1.01,-0.17,0.12
2013-12-03 09:00:00,0.23,110.23,-110.62,0.23,-0.23,0.16
2013-12-03 12:00:00,0.15,107.39,-107.58,0.11,-0.23,0.16
2013-12-03 15:00:00,2.16,114.35,-117.01,0.51,-0.05,0.04
2013-12-03 18:00:00,2.08,115.18,-118.0,0.76,-0.05,0.04
2013-12-03 21:00:00,0.0,77.38,-77.38,0.01,-0.06,0.04
2013-12-04 00:00:00,0.0,68.86,-68.85,0.01,-0.06,0.04
2013-12-04 03:00:00,3.28,113.56,-117.96,1.14,-0.04,0.03
2013-12-04 06:00:00,3.89,118.42,-124.85,2.55,-0.03,0.02
2013-12-04 09:00:00,0.96,111.23,-112.55,0.36,-0.01,0.01
2013-12-04 12:00:00,0.55,108.75,-109.45,0.15,-0.03,0.02
2013-12-04 15:00:00,2.85,115.03,-119.05,1.18,-0.03,0.02
2013-12-04 18:00:00,2.42,116.02,-120.02,1.59,-0.08,0.05
2013-12-04 21:00:00,0.0,78.69,-78.68,0.02,-0.1,0.07
2013-12-05 00:00:00,0.0,65.42,-65.41,0.02,-0.1,0.07
2013-12-05 03:00:00,1.78,108.71,-111.35,0.89,-0.09,0.06
2013-12-05 06:00:00,1.51,114.58,-117.78,1.73,-0.17,0.12
2013-12-05 09:00:00,0.3,105.46,-106.27,0.72,-0.72,0.5
2013-12-05 12:00:00,0.21,102.83,-103.38,0.56,-0.72,0.5
2013-12-05 15:00:00,1.19,110.28,-112.36,1.09,-0.67,0.47
2013-12-05 18:00:00,0.79,111.32,-113.24,1.32,-0.66,0.46
2013-12-05 21:00:00,0.0,74.58,-74.57,0.17,-0.59,0.41
2013-12-06 00:00:00,0.0,65.54,-65.53,0.14,-0.5,0.35
2013-12-06 03:00:00,0.53,109.94,-111.44,1.09,-0.43,0.3
2013-12-06 06:00:00,0.14,115.61,-118.27,2.64,-0.38,0.27
2013-12-06 09:00:00,0.0,105.54,-106.68,1.29,-0.52,0.37
2013-12-06 12:00:00,0.0,102.9,-103.71,0.97,-0.52,0.37
2013-12-06 15:00:00,0.01,111.17,-112.68,1.65,-0.52,0.36
2013-12-06 18:00:00,0.03,111.87,-113.73,1.98,-0.51,0.36
2013-12-06 21:00:00,0.0,74.75,-74.89,0.31,-0.55,0.39
2013-12-07 00:00:00,0.0,67.03,-67.03,0.14,-0.5,0.35
2013-12-07 03:00:00,0.71,112.37,-115.62,2.68,-0.46,0.32
2013-12-07 06:00:00,1.13,117.42,-122.3,3.84,-0.29,0.21
2013-12-07 09:00:00,0.08,108.5,-110.04,1.56,-0.35,0.24
2013-12-07 12:00:00,0.02,105.85,-106.95,1.17,-0.3,0.21
2013-12-07 15:00:00,0.66,113.4,-116.33,2.33,-0.24,0.17
2013-12-07 18:00:00,0.83,114.31,-117.61,2.53,-0.23,0.16
2013-12-07 21:00:00,0.0,76.82,-76.87,0.13,-0.29,0.2
2013-12-08 00:00:00,0.0,65.8,-65.79,0.06,-0.25,0.17
2013-12-08 03:00:00,2.04,107.3,-113.5,4.21,-0.17,0.12
2013-12-08 06:00:00,1.79,111.42,-119.24,6.05,-0.1,0.07
2013-12-08 09:00:00,0.4,104.62,-107.39,2.48,-0.37,0.26
2013-12-08 12:00:00,0.29,102.32,-104.51,2.01,-0.37,0.26
2013-12-08 15:00:00,1.96,108.19,-113.73,3.69,-0.36,0.26
2013-12-08 18:00:00,1.52,109.25,-114.63,3.96,-0.32,0.22
2013-12-08 21:00:00,0.0,74.81,-74.91,0.16,-0.22,0.15
2013-12-09 00:00:00,0.02,60.4,-60.41,0.06,-0.22,0.15
2013-12-09 03:00:00,1.19,97.99,-102.04,2.88,-0.07,0.05
2013-12-09 06:00:00,1.6,102.08,-107.22,3.56,-0.06,0.04
2013-12-09 09:00:00,0.64,94.73,-96.94,1.58,-0.01,0.01
2013-12-09 12:00:00,0.46,92.7,-94.44,1.28,-0.01,0.01
2013-12-09 15:00:00,1.17,98.73,-102.59,2.69,-0.01,0.0
2013-12-09 18:00:00,1.16,99.29,-103.11,2.66,-0.01,0.0
2013-12-09 21:00:00,0.0,68.13,-68.18,0.05,-0.01,0.0
2013-12-10 00:00:00,0.0,61.35,-61.35,0.0,-0.01,0.0
2013-12-10 03:00:00,2.82,99.66,-103.83,1.35,-0.01,0.0
2013-12-10 06:00:00,2.64,104.33,-109.08,2.1,-0.01,0.0
2013-12-10 09:00:00,0.62,97.37,-98.59,0.68,-0.24,0.17
2013-12-10 12:00:00,0.47,95.22,-96.05,0.45,-0.26,0.18
2013-12-10 15:00:00,2.2,100.89,-104.37,1.35,-0.26,0.18
2013-12-10 18:00:00,1.63,102.01,-104.87,1.31,-0.26,0.18
2013-12-10 21:00:00,0.0,69.25,-69.24,0.07,-0.26,0.18
2013-12-11 00:00:00,0.0,63.94,-63.93,0.07,-0.26,0.18
2013-12-11 03:00:00,2.96,103.22,-108.68,2.52,-0.05,0.04
2013-12-11 06:00:00,3.53,108.52,-114.29,2.25,-0.05,0.04
2013-12-11 09:00:00,1.81,100.88,-103.22,0.56,-0.06,0.04
2013-12-11 12:00:00,1.66,98.42,-100.54,0.49,-0.07,0.05
2013-12-11 15:00:00,3.05,104.62,-109.3,1.66,-0.08,0.05
2013-12-11 18:00:00,2.67,106.0,-109.83,1.18,-0.08,0.05
2013-12-11 21:00:00,0.0,72.29,-72.29,0.02,-0.08,0.05
2013-12-12 00:00:00,0.0,64.38,-64.38,0.02,-0.08,0.05
2013-12-12 03:00:00,2.26,106.64,-109.89,1.01,-0.07,0.05
2013-12-12 06:00:00,2.77,111.31,-115.46,1.39,-0.06,0.04
2013-12-12 09:00:00,0.59,103.4,-104.25,0.28,-0.06,0.04
2013-12-12 12:00:00,0.37,100.91,-101.5,0.25,-0.06,0.04
2013-12-12 15:00:00,1.89,107.7,-110.41,0.85,-0.06,0.04
2013-12-12 18:00:00,1.72,108.68,-111.09,0.73,-0.11,0.08
2013-12-12 21:00:00,0.0,72.89,-72.87,0.02,-0.12,0.08
2013-12-13 00:00:00,0.0,65.98,-65.97,0.02,-0.12,0.08
2013-12-13 03:00:00,2.46,109.82,-113.0,0.75,-0.08,0.06
2013-12-13 06:00:00,4.0,113.36,-118.79,1.45,-0.06,0.04
2013-12-13 09:00:00,0.65,106.36,-107.2,0.22,-0.06,0.04
2013-12-13 12:00:00,0.32,103.87,-104.35,0.17,-0.06,0.04
2013-12-13 15:00:00,2.31,110.64,-113.55,0.62,-0.06,0.04
2013-12-13 18:00:00,2.52,111.08,-114.32,0.73,-0.06,0.04
2013-12-13 21:00:00,0.0,74.66,-74.66,0.0,-0.01,0.01
2013-12-14 00:00:00,0.0,65.42,-65.42,0.0,-0.01,0.01
2013-12-14 03:00:00,2.33,109.4,-112.72,0.99,-0.01,0.01
2013-12-14 06:00:00,3.1,114.28,-118.65,1.27,-0.01,0.01
2013-12-14 09:00:00,0.45,106.07,-106.85,0.64,-1.01,0.71
2013-12-14 12:00:00,0.23,103.43,-103.95,0.59,-1.01,0.71
2013-12-14 15:00:00,1.8,110.52,-113.09,1.07,-1.01,0.71
2013-12-14 18:00:00,1.76,111.57,-114.1,1.05,-0.96,0.67
2013-12-14 21:00:00,0.0,74.56,-74.53,0.26,-0.98,0.69
2013-12-15 00:00:00,0.0,61.57,-61.5,0.22,-0.97,0.68
2013-12-15 03:00:00,2.2,102.57,-105.12,0.4,-0.15,0.1
2013-12-15 06:00:00,2.26,107.53,-110.48,0.69,-0.01,0.01
2013-12-15 09:00:00,0.4,99.19,-99.62,0.34,-1.03,0.73
2013-12-15 12:00:00,0.31,96.68,-96.97,0.29,-1.04,0.73
2013-12-15 15:00:00,1.63,103.59,-105.4,0.47,-0.98,0.69
2013-12-15 18:00:00,1.29,104.7,-106.25,0.55,-0.99,0.7
2013-12-15 21:00:00,0.0,69.97,-69.92,0.27,-1.1,0.78
2013-12-16 00:00:00,0.0,60.3,-60.24,0.27,-1.12,0.79
2013-12-16 03:00:00,2.03,99.42,-101.65,0.52,-1.1,0.77
2013-12-16 06:00:00,2.42,103.73,-107.12,1.27,-1.05,0.74
2013-12-16 09:00:00,0.3,96.35,-96.82,0.47,-1.02,0.72
2013-12-16 12:00:00,0.25,93.97,-94.27,0.35,-1.0,0.7
2013-12-16 15:00:00,1.69,100.38,-102.37,0.47,-0.56,0.39
2013-12-16 18:00:00,1.31,101.09,-103.05,0.78,-0.45,0.31
2013-12-16 21:00:00,0.0,68.21,-68.25,0.18,-0.46,0.32
2013-12-17 00:00:00,0.0,63.45,-63.49,0.16,-0.39,0.27
2013-12-17 03:00:00,2.93,103.99,-107.56,0.64,-0.02,0.01
2013-12-17 06:00:00,3.39,108.79,-113.97,1.8,-0.01,0.01
2013-12-17 09:00:00,0.82,101.87,-102.88,0.19,-0.01,0.01
2013-12-17 12:00:00,0.54,99.48,-100.07,0.06,-0.01,0.0
2013-12-17 15:00:00,2.56,105.56,-108.68,0.57,-0.03,0.02
2013-12-17 18:00:00,2.28,106.44,-109.59,0.88,-0.06,0.04
2013-12-17 21:00:00,0.0,72.49,-72.48,0.02,-0.1,0.07
2013-12-18 00:00:00,0.0,65.09,-65.07,0.02,-0.11,0.07
2013-12-18 03:00:00,4.68,104.42,-111.0,1.93,-0.1,0.07
2013-12-18 06:00:00,5.61,108.43,-116.79,2.78,-0.1,0.07
2013-12-18 09:00:00,2.32,102.73,-105.43,0.67,-0.99,0.69
2013-12-18 12:00:00,1.72,100.69,-102.65,0.54,-0.99,0.7
2013-12-18 15:00:00,4.59,105.59,-111.64,1.75,-0.99,0.69
2013-12-18 18:00:00,4.16,106.59,-112.29,1.83,-0.98,0.69
2013-12-18 21:00:00,0.0,73.77,-73.73,0.26,-1.01,0.71
2013-12-19 00:00:00,0.0,65.71,-65.67,0.21,-0.85,0.6
2013-12-19 03:00:00,4.4,105.26,-111.67,2.16,-0.52,0.36
2013-12-19 06:00:00,5.57,108.99,-118.21,3.7,-0.16,0.11
2013-12-19 09:00:00,2.22,103.34,-106.66,1.16,-0.17,0.12
2013-12-19 12:00:00,1.7,101.26,-103.77,0.86,-0.17,0.12
2013-12-19 15:00:00,4.38,106.33,-112.77,2.1,-0.17,0.11
2013-12-19 18:00:00,3.93,107.24,-113.59,2.46,-0.16,0.11
2013-12-19 21:00:00,0.0,74.8,-74.89,0.14,-0.2,0.14
2013-12-20 00:00:00,0.0,63.87,-63.87,0.06,-0.21,0.14
2013-12-20 03:00:00,2.77,103.77,-108.44,1.96,-0.21,0.14
2013-12-20 06:00:00,3.07,109.0,-114.43,2.41,-0.17,0.12
2013-12-20 09:00:00,1.02,101.43,-103.32,1.18,-1.06,0.74
2013-12-20 12:00:00,0.92,98.93,-100.57,1.03,-1.08,0.76
2013-12-20 15:00:00,2.54,105.2,-109.29,1.87,-1.08,0.76
2013-12-20 18:00:00,1.83,106.49,-109.99,2.01,-1.17,0.82
2013-12-20 21:00:00,0.0,72.41,-72.4,0.39,-1.36,0.96
2013-12-21 00:00:00,0.0,61.04,-60.97,0.34,-1.4,0.99
2013-12-21 03:00:00,2.14,99.91,-103.98,2.33,-1.36,0.96
2013-12-21 06:00:00,2.05,104.51,-109.45,3.33,-1.53,1.08
2013-12-21 09:00:00,0.33,97.28,-98.7,2.04,-3.23,2.28
2013-12-21 12:00:00,0.34,94.89,-96.06,1.78,-3.25,2.3
2013-12-21 15:00:00,1.48,100.92,-104.37,2.89,-3.16,2.23
2013-12-21 18:00:00,0.86,102.23,-105.25,3.09,-3.19,2.25
2013-12-21 21:00:00,0.0,69.37,-69.27,0.92,-3.46,2.44
2013-12-22 00:00:00,0.0,57.26,-57.07,0.84,-3.49,2.46
2013-12-22 03:00:00,1.73,92.71,-95.89,2.39,-3.22,2.27
2013-12-22 06:00:00,1.21,97.42,-101.59,3.89,-3.12,2.2
2013-12-22 09:00:00,0.14,90.16,-91.7,2.35,-3.25,2.29
2013-12-22 12:00:00,0.13,88.1,-89.22,1.89,-3.1,2.19
2013-12-22 15:00:00,1.13,93.65,-96.71,2.78,-2.92,2.06
2013-12-22 18:00:00,0.41,94.99,-97.63,2.9,-2.27,1.6
2013-12-22 21:00:00,0.0,65.13,-65.22,0.79,-2.37,1.67
2013-12-23 00:00:00,0.0,55.21,-55.18,0.66,-2.34,1.65
2013-12-23 03:00:00,1.12,89.27,-91.74,1.93,-1.97,1.39
2013-12-23 06:00:00,0.75,94.05,-96.71,2.45,-1.84,1.3
2013-12-23 09:00:00,0.15,86.78,-87.58,1.55,-3.03,2.14
2013-12-23 12:00:00,0.14,84.73,-85.33,1.36,-3.04,2.14
2013-12-23 15:00:00,0.71,90.56,-92.48,2.06,-2.86,2.02
2013-12-23 18:00:00,0.4,91.37,-93.01,2.09,-2.86,2.02
2013-12-23 21:00:00,0.0,62.33,-62.3,0.87,-3.06,2.16
2013-12-24 00:00:00,0.0,52.18,-52.11,0.85,-3.13,2.21
2013-12-24 03:00:00,1.3,83.57,-85.62,1.62,-2.94,2.07
2013-12-24 06:00:00,0.82,87.97,-90.45,2.51,-2.9,2.05
2013-12-24 09:00:00,0.17,81.14,-82.01,1.79,-3.7,2.61
2013-12-24 12:00:00,0.12,79.28,-79.92,1.61,-3.72,2.62
2013-12-24 15:00:00,0.82,84.65,-86.48,2.0,-3.4,2.4
2013-12-24 18:00:00,0.44,85.33,-86.95,2.07,-3.01,2.12
2013-12-24 21:00:00,0.0,58.84,-58.8,0.84,-3.01,2.12
2013-12-25 00:00:00,0.0,50.82,-50.73,0.75,-2.84,2.0
2013-12-25 03:00:00,0.37,82.08,-82.74,0.99,-2.36,1.66
2013-12-25 06:00:00,0.06,86.27,-88.05,2.24,-1.76,1.24
2013-12-25 09:00:00,0.0,79.16,-79.83,1.11,-1.5,1.06
2013-12-25 12:00:00,0.0,77.31,-77.71,0.75,-1.16,0.82
2013-12-25 15:00:00,0.1,83.18,-83.96,0.95,-0.9,0.63
2013-12-25 18:00:00,0.0,83.5,-84.7,1.44,-0.84,0.59
2013-12-25 21:00:00,0.0,57.66,-57.7,0.26,-0.75,0.52
2013-12-26 00:00:00,0.0,53.44,-53.42,0.19,-0.69,0.49
2013-12-26 03:00:00,0.04,87.79,-87.98,0.35,-0.67,0.47
2013-12-26 06:00:00,0.11,92.08,-93.86,1.87,-0.7,0.49
2013-12-26 09:00:00,0.0,84.39,-84.97,0.71,-0.45,0.31
2013-12-26 12:00:00,0.0,82.32,-82.62,0.42,-0.41,0.29
2013-12-26 15:00:00,0.0,88.68,-89.36,0.77,-0.32,0.22
2013-12-26 18:00:00,0.0,89.14,-90.36,1.33,-0.39,0.27
2013-12-26 21:00:00,0.0,61.14,-61.15,0.12,-0.38,0.26
2013-12-27 00:00:00,0.0,51.7,-51.67,0.05,-0.3,0.2
2013-12-27 03:00:00,0.0,84.99,-85.04,0.13,-0.29,0.2
2013-12-27 06:00:00,0.15,89.48,-90.24,0.69,-0.28,0.2
2013-12-27 09:00:00,0.0,81.74,-81.77,0.43,-1.37,0.96
2013-12-27 12:00:00,0.0,79.58,-79.56,0.38,-1.36,0.96
2013-12-27 15:00:00,0.01,85.96,-86.07,0.51,-1.39,0.98
2013-12-27 18:00:00,0.03,86.62,-86.98,0.7,-1.28,0.9
2013-12-27 21:00:00,0.0,58.74,-58.7,0.38,-1.44,1.01
2013-12-28 00:00:00,0.0,53.26,-53.21,0.32,-1.3,0.91
2013-12-28 03:00:00,0.02,88.22,-88.37,0.42,-0.96,0.67
2013-12-28 06:00:00,0.06,92.78,-94.39,1.86,-1.07,0.75
2013-12-28 09:00:00,0.0,84.67,-85.25,0.85,-0.94,0.66
2013-12-28 12:00:00,0.0,82.47,-82.81,0.57,-0.8,0.56
2013-12-28 15:00:00,0.02,89.0,-89.58,0.66,-0.4,0.28
2013-12-28 18:00:00,0.04,89.82,-90.89,1.15,-0.4,0.28
2013-12-28 21:00:00,0.0,61.28,-61.27,0.1,-0.38,0.26
2013-12-29 00:00:00,0.0,57.14,-57.12,0.08,-0.35,0.24
2013-12-29 03:00:00,0.3,94.62,-96.01,1.1,-0.03,0.02
2013-12-29 06:00:00,0.16,99.39,-102.23,2.68,-0.02,0.01
2013-12-29 09:00:00,0.0,90.97,-92.21,1.25,-0.03,0.02
2013-12-29 12:00:00,0.0,88.72,-89.6,0.89,-0.02,0.01
2013-12-29 15:00:00,0.06,95.53,-97.09,1.5,-0.02,0.01
2013-12-29 18:00:00,0.06,96.31,-98.36,2.02,-0.13,0.09
2013-12-29 21:00:00,0.0,65.74,-65.77,0.07,-0.15,0.1
2013-12-30 00:00:00,0.0,61.87,-61.85,0.02,-0.15,0.11
2013-12-30 03:00:00,1.83,101.24,-104.65,1.62,-0.15,0.1
2013-12-30 06:00:00,1.87,105.87,-110.71,3.01,-0.14,0.1
2013-12-30 09:00:00,0.54,98.19,-99.98,1.33,-0.29,0.2
2013-12-30 12:00:00,0.44,95.86,-97.26,1.03,-0.26,0.18
2013-12-30 15:00:00,1.36,102.41,-105.62,1.89,-0.16,0.11
2013-12-30 18:00:00,1.12,103.15,-106.54,2.31,-0.16,0.11
2013-12-30 21:00:00,0.0,70.43,-70.49,0.11,-0.17,0.12
2013-12-31 00:00:00,0.0,64.0,-63.99,0.04,-0.17,0.12
2013-12-31 03:00:00,2.97,104.7,-108.71,1.07,-0.12,0.08
2013-12-31 06:00:00,3.6,108.7,-115.13,2.85,-0.07,0.05
2013-12-31 09:00:00,0.94,102.0,-103.9,0.99,-0.08,0.05
2013-12-31 12:00:00,0.69,99.86,-101.04,0.51,-0.08,0.05
2013-12-31 15:00:00,2.28,105.94,-109.78,1.56,-0.03,0.02
2013-12-31 18:00:00,2.14,106.36,-110.77,2.28,-0.02,0.02
2013-12-31 21:00:00,0.0,73.1,-73.1,0.0,-0.03,0.01
